Title,Date,Link,Description
카카오뱅크 '기록통장 with NCT WISH' 출시,"Wed, 22 May 2024 17:24:00 +0900",https://www.khgames.co.kr/news/articleView.html?idxno=228074,카카오뱅크가 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다. 2023년 4월 첫 선을 보인 기록통장은 가장 사랑하는 대상과의 의미있는... 
"카카오뱅크, '기록통장 with NCT WISH' 출시 하루 만에 1억원 돌파","Thu, 23 May 2024 16:12:00 +0900",https://www.pinpointnews.co.kr/news/articleView.html?idxno=267440,"카카오뱅크는 SM엔터테인먼트와 손잡고 선보인 '기록통장 with NCT WISH'가 출시 하루 만에 기부금 목표 금액인 1억원을 돌파했다고 23일 밝혔다. '기록통장 with NCT WISH'는 기록통장의 첫 아티스트 제휴 상품으로, NCT... "
"출시 하루 만...카카오뱅크, '기록통장 with NCT WISH' 기부금 1억원 돌파","Thu, 23 May 2024 18:36:00 +0900",https://www.pointdaily.co.kr/news/articleView.html?idxno=202955,카카오뱅크는 SM엔터테인먼트와 손잡고 선보인 '기록통장 with NCT WISH'가 출시 하루 만에 기부금 목표 금액인 1억원을 돌파했다. 사진=카카오뱅크  카카오뱅크는 SM엔터테인먼트와 손잡고 선보인 '기록통장 with... 
"카카오뱅크, 비효율적인 자본 운영으로 주주가치 훼손","Thu, 23 May 2024 11:18:00 +0900",http://www.press9.kr/news/articleView.html?idxno=59071,카카오뱅크의 1분기 보통주자본비율(CET1)은 27.7%다. 보통주자본비율은 신종자본이나 영구채를 제외한 순수 주주의 자본을 위험가중자산(Risk Weighted Asset)으로 나눈 비율이다. 대출자산에서 손실이 났을 때 신규 자본... 
"카카오뱅크, 에코챌린저스 성과 공유회 개최","Mon, 20 May 2024 13:46:00 +0900",http://www.startuptoday.co.kr/news/articleView.html?idxno=202317,"오늘경제 카카오뱅크(대표이사 윤호영, Daniel)는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고, 성과 공유회를 열었다고 20일 밝혔다. '카카오뱅크 에코챌린저스'는 생물 다양성 보존 및 기후 변화에... "
[오늘의 금융가소식] 카카오뱅크 外,"Wed, 22 May 2024 22:38:00 +0900",http://www.betanews.net:8080/article/1467042.html,"▲ ©카카오뱅크 ◆&quot;사랑하는 만큼&quot;...카카오뱅크 '기록통장 with NCT WISH'로 함께 저축해요 카카오뱅크(대표이사 윤호영, Daniel)는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인... "
"카카오뱅크, '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 14:38:00 +0900",http://www.smarttimes.co.kr/news/articleView.html?idxno=19903,카카오뱅크는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 2023년 4월 첫 선을 보인 기록통장은 가장 사랑하는... 
역대 최대 실적 인터넷銀…“이젠 성장보다 수익 챙겨야”,"Thu, 23 May 2024 07:00:00 +0900",https://n.news.naver.com/mnews/article/277/0005422013?sid=101,이에 앞서 인터넷 은행 ‘선배’인 카카오뱅크와 케이뱅크도 올해 1분기 최대 실적을 거뒀다고 밝혔다. 카카오뱅크와 케이뱅크는 각각 1분기 순이익 1112억원·507억원을 기록했다. 지난해 1분기(1019억원·104억원)에... 
"카카오뱅크, 에코챌린저스 성과 공유회 개최···&quot;생물 다양성 보존 중요성 ...","Mon, 20 May 2024 09:25:00 +0900",http://www.enewstoday.co.kr/news/articleView.html?idxno=2129147,"카카오뱅크는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고, 성과 공유회를 열었다고 20일 밝혔다. '카카오뱅크 에코챌린저스'는 생물 다양성 보존 및 기후 변화에 관심이 많은 청년(만 19~34세) 약 30명과... "
"카카오뱅크, 에코챌린저스 성과 공유회 개최…생물 다양성 보존 중요성 공유","Mon, 20 May 2024 10:14:00 +0900",https://www.lcnews.co.kr/news/articleView.html?idxno=75541,"카카오뱅크 에코챌린저스 이미지 [사진=카카오뱅크 제공] 라이센스뉴스 = 김재용 기자 | 카카오뱅크(대표이사 윤호영)는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고, 성과 공유회를 열었다고 20일... "
"카카오뱅크, 에코챌린저스 성과 공유회 개최","Mon, 20 May 2024 10:54:00 +0900",https://www.ceoscoredaily.com/page/view/2024052009325457253,카카오뱅크는 청년 봉사단 ‘카카오뱅크 에코챌린저스’가 1기 활동을 마치고 성과 공유회를 열었다고 20일 밝혔다. 카카오뱅크 에코챌린저스는 생물 다양성 보존 및 기후 변화에 관심이 많은 청년(만 19~34세) 약 30명과... 
"카카오뱅크, 에코챌린저스 성과 공유회 개최…”생물 다양성 보존 중요성 공유...","Mon, 20 May 2024 09:22:00 +0900",https://www.viva100.com/main/view.php?key=20240520010005672,"카카오뱅크, 에코챌린저스 성과 공유회 개최…”생물 다양성 보존 중요성 공유” 카카오뱅크는 청년 봉사단 ‘카카오뱅크 에코챌린저스’가 1기 활동을 마치고, 성과 공유회를 열었다고 20일 밝혔다. ‘카카오뱅크... "
"카카오뱅크, 에코챌린저스 성과 공유···생물 다양성 보존 중요성 강조","Mon, 20 May 2024 09:18:00 +0900",http://www.hansbiz.co.kr/news/articleView.html?idxno=694245,/카카오뱅크  카카오뱅크(대표이사 윤호영)가 청년 봉사단 '카카오뱅크 에코챌린저스' 1기 활동을 마무리하고 성과 공유회를 열었다. 이는 생물 다양성 보존 및 기후 변화에 관심이 많은 만 19~34세 청년 30여명과 전문... 
"카카오뱅크, '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 10:40:00 +0900",https://www.businessplus.kr/news/articleView.html?idxno=60878,사진=카카오뱅크 카카오뱅크는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 지난해 4월 첫 선을 보인 기록통장은... 
"'저축하는 순간마다 기록'...카카오뱅크, '기록통장 with NCT WISH' 출시","Wed, 22 May 2024 15:30:00 +0900",https://www.pointdaily.co.kr/news/articleView.html?idxno=202608,카카오뱅크는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다. 사진=카카오뱅크  카카오뱅크는 다양한 순간의 기록을 담아 저축할 수... 
[업앤다운]은행주 하락…·카카오뱅크↑·KB금융↓,"Wed, 22 May 2024 16:34:00 +0900",https://www.nspna.com/news/?mode=view&newsid=699628,가장 큰 상승률을 보인 종목은 카카오뱅크다. 카카오뱅크는 전거래일 대비 1.08%(250원) 올라 2만3300원으로 장을 마감했다. JB금융지주는 전거래일 대비 0.23%(30원) 올라 1만3240원으로 장을 마쳤다. 반면... 
"카카오뱅크, 에코챌린저스 성과 공유회 개최…&quot;생물 다양성 보존 중요성 공유...","Mon, 20 May 2024 09:42:00 +0900",https://www.pressman.kr/news/articleView.html?idxno=81018,"카카오뱅크는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고, 성과 공유회를 열었다고 20일 밝혔다. '카카오뱅크 에코챌린저스'는 생물 다양성 보존 및 기후 변화에 관심이 많은 청년(만 19~34세) 약 30명과... "
카카오뱅크 1분기 순이익 1112억원…전년比 9.1%,"Wed, 08 May 2024 07:55:00 +0900",https://n.news.naver.com/mnews/article/003/0012532945?sid=101,카카오뱅크가 1분기 당기순이익이 1112억원으로 전년 동기 대비 9.1% 증가했다고 8일 밝혔다. 이는 역대 최대 실적이다. 1분기 영업이익은 1484억원으로 지난해 같은 시기보다 8.8% 증가했다. 카카오뱅크 관계자는... 
"카카오뱅크는 열고, 토스는 닫고…인터넷銀 해외사업 온도차","Wed, 22 May 2024 08:52:00 +0900",https://news.einfomax.co.kr/news/articleView.html?idxno=4310275,"카카오뱅크는 첫 해외 진출 사업인 인도네시아 슈퍼뱅크가 본격적인 디지털 뱅킹 서비스를 제공할 계획인 반면, 토스뱅크를 운영하는 비바리퍼블리카는 베트남과 동남아시아 법인을 청산한 것으로 나타났다. 22일... "
"카카오뱅크, 에코챌린저스 성과 공유회 개최…&quot;생물 다양성 보존 중요성 공유...","Mon, 20 May 2024 09:06:00 +0900",https://www.cstimes.com/news/articleView.html?idxno=592957,"컨슈머타임스=이지영 기자 | 카카오뱅크(대표이사 윤호영, Daniel)는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고, 성과 공유회를 열었다고 20일 밝혔다. '카카오뱅크 에코챌린저스'는 생물 다양성 보존... "
"최우형號 케이뱅크, IPO 청신호 켜졌다… 역대급 실적으로 스타트","Fri, 17 May 2024 10:06:00 +0900",https://n.news.naver.com/mnews/article/417/0001002926?sid=101,앞서 케이뱅크는 지난해까지만 해도 카카오뱅크·케이뱅크·토스뱅크 등 인터넷전문은행 3사 중 상대적으로 부진한 실적을 냈다. 카카오뱅크가 단독 선두로 치고 나가며 독주하면서 토스뱅크는 적자 규모를 줄이며... 
"카카오뱅크, SM과 제휴…NCT WISH 기록통장 출시","Wed, 22 May 2024 10:42:00 +0900",https://www.ekn.kr/web/view.php?key=20240522029591513,카카오뱅크는 다양한 순간의 기록을 담아 저축할 수 있는 기록통장의 첫 번째 아티스트 제휴 상품인 '기록통장 with NCT WISH'를 출시한다고 22일 밝혔다. 지난해 4월 첫 선을 보인 기록통장은 가장 사랑하는... 
"카카오뱅크, 에코챌린저스 성과 공유회 개최…&quot;생물 다양성 보존 중요성 공유...","Mon, 20 May 2024 10:58:00 +0900",https://www.ziksir.com/news/articleView.html?idxno=58370,"청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고, 성과 공유회를 열었다. [카카오뱅크]  카카오뱅크는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고, 성과 공유회를 열었다고 20일 밝혔다.... "
"카카오뱅크 1분기 순익 1,112억원 '역대 최대'…9.1%↑","Wed, 08 May 2024 08:58:00 +0900",https://n.news.naver.com/mnews/article/448/0000457860?sid=101,"인터넷전문은행 카카오뱅크가 대환대출 경쟁에서 주택담보대출(주담대) 시장 점유율을 확대하면서 올해 1분기 역대 최대 실적을 냈다. 카카오뱅크는 1분기 순이익이 1,112억원으로 1년만에 9.1% 늘어났다고... "
"카카오뱅크, 청년 봉사단 '카카오뱅크 에코챌린저스' 성과 공유회","Mon, 20 May 2024 11:02:00 +0900",http://www.smarttimes.co.kr/news/articleView.html?idxno=19780,카카오뱅크는 청년 봉사단 '카카오뱅크 에코챌린저스'가 1기 활동을 마치고 성과 공유회를 개최했다고 20일 밝혔다. 카카오뱅크 에코챌린저스는 생물 다양성 보존 및 기후 변화에 관심이 많은 청년(만 19~34세) 약 30명과... 
